"발생년","발생년월일시","주야","요일","사망자수","부상자수","중상자수","경상자수","부상신고자수","발생지시도","발생지시군구","사고유형_대분류","사고유형_중분류","사고유형","가해자법규위반","도로형태_대분류","도로형태","가해자_당사자종별","피해자_당사자종별","발생위치(X_UTMK)","발생위치(Y_UTMK)","경도","위도"," 어린이사고 여부"
"2017","2017-05-03 16","주","수","1","0","0","0","0","전남","담양군","차대차","측면충돌","측면충돌","중앙선 침범","단일로","기타단일로","자전거","승용차","951166","1702576","126.9627615","35.31754625","N"
"2017","2017-05-03 18","야","수","1","0","0","0","0","충남","예산군","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","단일로","기타단일로","사륜오토바이(ATV)","없음","941771","1848690","126.8486755","36.63431977","N"
"2017","2017-05-03 18","야","수","1","0","0","0","0","충남","청양군","차량단독","기타","기타","안전운전 의무 불이행","교차로","교차로내","화물차","없음","947423","1813946","126.9142551","36.32144022","Y"
"2017","2017-05-04 01","야","목","1","0","0","0","0","경기","안성시","차대차","정면충돌","정면충돌","중앙선 침범","단일로","기타단일로","승용차","화물차","993724","1897422","127.4293944","37.07538105","N"
"2017","2017-05-04 01","야","목","1","0","0","0","0","충북","음성군","차량단독","전도","전도","안전운전 의무 불이행","단일로","기타단일로","원동기장치자전거","없음","1018877","1880924","127.7119542","36.92649293","N"
"2017","2017-05-04 01","야","목","1","0","0","0","0","대전","중구","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","991882","1813816","127.409559","36.32166915","N"
"2017","2017-05-04 05","야","목","1","0","0","0","0","광주","북구","차대사람","횡단중","횡단중","신호위반","교차로","교차로부근","화물차","보행자","948147.8","1687542.8","126.9305074","35.18184549","N"
"2017","2017-05-04 06","주","목","1","0","0","0","0","광주","광산구","차대사람","횡단중","횡단중","보행자 보호의무 위반","교차로","교차로부근","화물차","보행자","936414.9","1685478.2","126.8018119","35.16255558","N"
"2017","2017-05-04 10","주","목","1","0","0","0","0","전남","목포시","차대차","기타","기타","안전거리 미확보","단일로","기타단일로","자전거","화물차","898652.8","1644321.7","126.3922344","34.78839871","N"
"2017","2017-05-04 13","주","목","1","0","0","0","0","강원","평창군","차량단독","전도","전도","안전운전 의무 불이행","단일로","기타단일로","농기계","없음","1096090","1963619","128.5895282","37.66706012","N"
"2017","2017-05-04 13","주","목","1","1","1","0","0","강원","철원군","차대차","측면충돌","측면충돌","기타","교차로","교차로내","승용차","화물차","979576","2022231","127.2667381","38.20013064","N"
"2017","2017-05-04 13","주","목","1","0","0","0","0","충남","논산시","차량단독","도로이탈","도로이탈 추락","안전운전 의무 불이행","단일로","기타단일로","농기계","없음","968482","1811553","127.1489587","36.30078601","N"
"2017","2017-05-04 13","주","목","1","0","0","0","0","경남","거창군","차대차","기타","기타","안전거리 미확보","교차로","교차로부근","자전거","화물차","1037113","1742740","127.9101321","35.68018773","N"
"2017","2017-05-04 14","주","목","1","0","0","0","0","서울","양천구","차대사람","기타","기타","안전운전 의무 불이행","단일로","기타단일로","화물차","보행자","942093","1946746","126.8447146","37.5181896","N"
"2017","2017-05-04 18","야","목","1","0","0","0","0","충남","천안시","차량단독","전도전복","전도전복","안전운전 의무 불이행","단일로","기타단일로","승용차","없음","969208","1868182","127.1547811","36.81131656","N"
"2017","2017-05-04 23","야","목","1","0","0","0","0","서울","강북구","차대사람","차도통행중","차도통행중","안전운전 의무 불이행","교차로","교차로내","승용차","보행자","957462","1959194","127.0179034","37.63122316","N"
"2017","2017-05-05 00","야","금","1","1","1","0","0","경북","구미시","차량단독","전복","전복","안전운전 의무 불이행","교차로","교차로부근","승용차","없음","1077843","1790797","128.3649016","36.11105093","N"
"2017","2017-05-05 01","야","금","1","0","0","0","0","경기","파주시","차량단독","전도전복","전도전복","안전운전 의무 불이행","교차로","교차로내","승용차","없음","950325","1997762","126.9343759","37.97846915","N"
"2017","2017-05-05 06","주","금","1","0","0","0","0","경기","용인시","차량단독","기타","기타","안전운전 의무 불이행","단일로","기타단일로","승용차","없음","967937","1925526","127.1380839","37.32818143","N"
"2017","2017-05-05 06","주","금","1","0","0","0","0","충남","서산시","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","단일로","기타단일로","승용차","없음","899497","1849731","126.3757454","36.6401795","N"
"2017","2017-05-05 07","주","금","1","0","0","0","0","전남","여수시","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","단일로","기타단일로","화물차","없음","1017672","1641952","127.6931278","34.77191728","N"
"2017","2017-05-05 11","주","금","1","3","0","3","0","경북","경주시","차대차","추돌","추돌","안전운전 의무 불이행","단일로","기타단일로","승합차","승용차","1156860","1761146","129.2367103","35.83428947","Y"
"2017","2017-05-05 12","주","금","1","1","1","0","0","경남","진주시","차대차","추돌","추돌","안전운전 의무 불이행","단일로","기타단일로","화물차","승합차","1055161","1685696","128.1057079","35.16501717","N"
"2017","2017-05-05 13","주","금","1","2","1","1","0","강원","철원군","차대차","정면충돌","정면충돌","중앙선 침범","단일로","기타단일로","승용차","승용차","997584","2026022","127.4723939","38.23452574","N"
"2017","2017-05-05 17","주","금","1","0","0","0","0","전남","곡성군","차량단독","도로이탈","도로이탈 기타","안전운전 의무 불이행","기타","기타","자전거","없음","981284.7","1698049.2","127.2942069","35.27774655","N"
"2017","2017-05-05 20","야","금","1","0","0","0","0","전북","전주시","차대사람","횡단중","횡단중","보행자 보호의무 위반","교차로","교차로횡단보도내","화물차","보행자","965512","1763569","127.1179787","35.86807905","N"
"2017","2017-05-05 20","야","금","1","0","0","0","0","전남","여수시","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","기타단일로","화물차","보행자","1017820","1639340","127.6946899","34.74836035","N"
"2017","2017-05-05 21","야","금","1","0","0","0","0","충남","예산군","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","935417","1854480","126.7771193","36.68610241","N"
"2017","2017-05-06 01","야","토","1","0","0","0","0","대구","남구","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","1098498","1761887","128.5907701","35.84857024","N"
"2017","2017-05-06 02","야","토","1","1","0","1","0","충남","보령시","차대차","추돌","추돌","안전운전 의무 불이행","단일로","기타단일로","승용차","특수차","918335","1825992","126.5889592","36.42799865","N"
"2017","2017-05-06 03","야","토","1","0","0","0","0","광주","북구","차대사람","횡단중","횡단중","과속","교차로","교차로내","승용차","보행자","946512.4","1686879","126.9125897","35.17577442","N"
"2017","2017-05-06 03","야","토","1","1","0","1","0","대전","동구","차대차","추돌","추돌","안전운전 의무 불이행","단일로","기타단일로","승용차","화물차","994646","1816970","127.4403305","36.35012316","N"
"2017","2017-05-06 04","야","토","1","0","0","0","0","서울","성북구","차량단독","전도","전도","안전운전 의무 불이행","단일로","기타단일로","이륜차","없음","956953","1954761","127.0123959","37.59124407","N"
"2017","2017-05-06 06","주","토","1","1","0","1","0","경기","여주시","차대차","측면충돌","측면충돌","안전운전 의무 불이행","교차로","교차로내","화물차","승합차","1010741","1922316","127.6211952","37.29973811","N"
"2017","2017-05-06 09","주","토","1","0","0","0","0","전남","고흥군","차량단독","전도","전도","안전운전 의무 불이행","단일로","기타단일로","화물차","없음","986312","1611244.5","127.3509074","34.4950597","N"
"2017","2017-05-06 10","주","토","1","0","0","0","0","충북","영동군","차대차","기타","기타","안전운전 의무 불이행","교차로","교차로내","이륜차","화물차","1015655","1790008","127.6739332","36.10693322","N"
"2017","2017-05-06 11","주","토","1","2","1","1","0","강원","평창군","차대차","측면충돌","측면충돌","안전운전 의무 불이행","단일로","기타단일로","승용차","승용차","1081633.7","1956275","128.4248143","37.6022741","N"
"2017","2017-05-06 13","주","토","1","0","0","0","0","경기","의정부시","차대차","측면충돌","측면충돌","안전운전 의무 불이행","교차로","교차로부근","승용차","자전거","959308","1970650","127.0381844","37.73456079","N"
"2017","2017-05-06 14","주","토","1","1","0","1","0","서울","동작구","차대차","측면충돌","측면충돌","신호위반","교차로","교차로부근","원동기장치자전거","승합차","949566","1946147","126.9293173","37.51322959","N"
"2017","2017-05-06 15","주","토","1","1","0","1","0","충남","보령시","차대차","기타","기타","신호위반","교차로","교차로내","승용차","건설기계","920184","1817850","126.6104207","36.35476013","N"
"2017","2017-05-06 17","주","토","1","0","0","0","0","인천","부평구","차대사람","횡단중","횡단중","보행자 보호의무 위반","교차로","교차로횡단보도내","건설기계","보행자","929589","1945787","126.7033205","37.50867661","N"
"2017","2017-05-06 18","야","토","1","2","0","2","0","제주","제주시","차대차","기타","기타","중앙선 침범","단일로","기타단일로","승용차","승용차","908957.1","1500928.2","126.5198961","33.49634006","Y"
"2017","2017-05-06 21","야","토","1","0","0","0","0","충북","충주시","차대사람","횡단중","횡단중","안전운전 의무 불이행","교차로","교차로부근","화물차","보행자","1025098","1883830","127.7819004","36.95254363","N"
"2017","2017-05-06 21","야","토","1","0","0","0","0","전북","김제시","차대사람","기타","기타","과속","기타","기타","승용차","보행자","939823","1756669","126.8339572","35.80462976","N"
"2017","2017-05-06 22","야","토","1","0","0","0","0","서울","성동구","차대사람","횡단중","횡단중","안전운전 의무 불이행","교차로","교차로횡단보도내","화물차","보행자","959285","1951076","127.039015","37.55813638","N"
"2017","2017-05-06 22","야","토","1","0","0","0","0","전남","해남군","차량단독","전도전복","전도전복","안전운전 의무 불이행","단일로","기타단일로","화물차","없음","913014.3","1627221","126.5509537","34.63553546","N"
"2017","2017-05-07 02","야","일","1","0","0","0","0","경기","용인시","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","단일로","기타단일로","이륜차","없음","964418","1919096","127.0986716","37.27009485","N"
"2017","2017-05-07 04","야","일","1","0","0","0","0","경남","김해시","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","1126143","1694648","128.8863669","35.2393118","N"
"2017","2017-05-07 05","야","일","1","0","0","0","0","울산","남구","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","1163964","1728288","129.3086313","35.53701444","N"
"2017","2017-05-07 08","주","일","1","3","1","2","0","경기","평택시","차대차","정면충돌","정면충돌","신호위반","교차로","교차로내","이륜차","화물차","942042","1888690","126.8486587","36.99490151","N"
"2017","2017-05-07 10","주","일","1","0","0","0","0","서울","성동구","차대사람","기타","기타","안전운전 의무 불이행","교차로","교차로내","승용차","보행자","957966","1951934","127.0240322","37.5658105","N"
"2017","2017-05-07 14","주","일","1","1","1","0","0","강원","강릉시","차량단독","전도","전도","안전운전 의무 불이행","교차로","교차로내","승용차","없음","1123396.3","1973519.1","128.9007471","37.7530006","N"
"2017","2017-05-07 19","야","일","1","0","0","0","0","경북","경산시","차대차","기타","기타","안전운전 의무 불이행","단일로","기타단일로","이륜차","화물차","1114441","1762617","128.7673921","35.85341827","N"
"2017","2017-05-07 22","야","일","1","0","0","0","0","광주","북구","차대사람","횡단중","횡단중","안전운전 의무 불이행","교차로","교차로부근","승합차","보행자","943473","1686994","126.8792043","35.17664487","N"
"2017","2017-05-08 00","야","월","1","1","1","0","0","전북","전주시","차량단독","전도전복","전도전복","안전운전 의무 불이행","단일로","지하차도(도로)내","승용차","없음","969992.7","1760572.7","127.1677231","35.84121195","N"
"2017","2017-05-08 00","야","월","1","0","0","0","0","제주","제주시","차량단독","전도","전도","안전운전 의무 불이행","교차로","교차로부근","이륜차","없음","895567","1498602","126.3760413","33.47413863","N"
"2017","2017-05-08 05","야","월","1","0","0","0","0","전남","장흥군","차대차","추돌","추돌","안전운전 의무 불이행","단일로","기타단일로","승합차","농기계","948354.1","1619270","126.936986","34.5662274","N"
"2017","2017-05-08 06","주","월","1","0","0","0","0","대구","달성군","차대차","정면충돌","정면충돌","안전운전 의무 불이행","교차로","교차로내","화물차","원동기장치자전거","1085952","1740748","128.4495868","35.65918152","N"
"2017","2017-05-08 13","주","월","1","0","0","0","0","전북","장수군","차대차","측면충돌","측면충돌","안전운전 의무 불이행","교차로","교차로내","사륜오토바이(ATV)","화물차","1009000","1747737","127.5995152","35.72590003","N"
"2017","2017-05-08 14","주","월","1","3","2","1","0","전남","나주시","차대차","측면충돌","측면충돌","안전운전 의무 불이행","교차로","교차로내","승용차","승용차","921573.1","1662034.6","126.6410746","34.95013137","N"
"2017","2017-05-08 14","주","월","1","0","0","0","0","전남","해남군","차대차","측면충돌","측면충돌","교차로 통행방법 위반","교차로","교차로내","화물차","이륜차","923165.3","1619442","126.6623983","34.56620319","N"
"2017","2017-05-08 14","주","월","1","0","0","0","0","전남","영광군","차량단독","전도","전도","안전운전 의무 불이행","단일로","기타단일로","농기계","없음","907600","1692124","126.4847057","35.220236","N"
"2017","2017-05-08 14","주","월","1","0","0","0","0","경북","상주시","차대차","기타","기타","안전운전 의무 불이행","교차로","교차로내","화물차","원동기장치자전거","1058068","1820039","128.1473697","36.37605224","N"
"2017","2017-05-08 15","주","월","1","0","0","0","0","충북","충주시","차대사람","횡단중","횡단중","안전운전 의무 불이행","교차로","교차로부근","화물차","보행자","1039225.1","1884393","127.9406016","36.95713598","Y"
"2017","2017-05-08 15","주","월","1","2","0","1","1","대구","달성군","차대차","측면충돌","측면충돌","신호위반","교차로","교차로내","승용차","승용차","1083035","1741219","128.4174125","35.66367751","N"
"2017","2017-05-08 17","주","월","1","1","1","0","0","충남","부여군","차대차","정면충돌","정면충돌","교차로 통행방법 위반","교차로","교차로내","승용차","이륜차","940958","1791703","126.8439112","36.12054457","N"
"2017","2017-05-08 18","야","월","1","0","0","0","0","경북","경주시","차대차","측면충돌","측면충돌","신호위반","교차로","교차로내","자전거","승용차","1154163","1761979","129.2070227","35.84222435","N"
"2017","2017-05-09 00","야","화","1","0","0","0","0","울산","남구","차대사람","횡단중","횡단중","과속","교차로","교차로부근","승용차","보행자","1165144","1729674","129.3219241","35.54930928","N"
"2017","2017-05-09 02","야","화","1","0","0","0","0","경기","의정부시","차대사람","횡단중","횡단중","신호위반","단일로","기타단일로","화물차","보행자","959059","1971613","127.0353043","37.74322921","N"
"2017","2017-05-09 04","야","화","1","0","0","0","0","인천","서구","차대사람","횡단중","횡단중","안전운전 의무 불이행","교차로","교차로내","이륜차","보행자","924523.8","1956960.3","126.6448648","37.60897635","N"
"2017","2017-05-09 07","주","화","1","0","0","0","0","강원","속초시","차대사람","차도통행중","차도통행중","신호위반","교차로","교차로부근","승합차","보행자","1095539","2023156","128.5911851","38.20362774","N"
"2017","2017-05-09 10","주","화","1","0","0","0","0","경기","안산시","차대사람","차도통행중","차도통행중","안전운전 의무 불이행","단일로","기타단일로","화물차","보행자","943786","1927275","126.8653552","37.34279798","N"
"2017","2017-05-09 10","주","화","1","0","0","0","0","충남","논산시","차대차","기타","기타","안전운전 의무 불이행","단일로","기타단일로","자전거","승용차","961400","1801809","127.0705636","36.21268329","N"
"2017","2017-05-09 14","주","화","1","0","0","0","0","전북","정읍시","차대사람","횡단중","횡단중","안전운전 의무 불이행","교차로","교차로내","승용차","보행자","941775","1732107","126.8573399","35.5833006","N"
"2017","2017-05-09 15","주","화","1","0","0","0","0","충북","음성군","차대사람","횡단중","횡단중","안전운전 의무 불이행","교차로","교차로내","승용차","보행자","1012351","1902264","127.6390295","37.1189677","N"
"2017","2017-05-09 16","주","화","1","0","0","0","0","경기","안산시","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","942523","1923446","126.8513937","37.3082085","N"
"2017","2017-05-09 17","주","화","1","0","0","0","0","경기","평택시","차량단독","전도전복","전도전복","안전운전 의무 불이행","단일로","기타단일로","화물차","없음","947739","1883164","126.9130619","36.94542418","N"
"2017","2017-05-09 17","주","화","1","0","0","0","0","강원","춘천시","차대차","측면충돌","측면충돌","신호위반","교차로","교차로부근","화물차","자전거","1019920","1984752","127.7264634","37.86235191","N"
"2017","2017-05-09 19","야","화","1","1","0","1","0","강원","태백시","차대사람","기타","기타","과속","단일로","기타단일로","승용차","보행자","1132553","1908376","128.9929412","37.16473865","Y"
"2017","2017-05-09 19","야","화","1","0","0","0","0","전북","전주시","차대사람","보도통행중","보도통행중","과속","교차로","교차로횡단보도내","승합차","보행자","968287","1756505","127.1489973","35.80448369","N"
"2017","2017-05-09 23","야","화","1","0","0","0","0","대구","수성구","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","1100769","1760455","128.6157342","35.83543062","N"
"2017","2017-05-10 00","야","수","1","0","0","0","0","강원","강릉시","차량단독","공작물충돌","공작물충돌","과속","교차로","교차로부근","승용차","없음","1124785.2","1978072.7","128.9172921","37.79384233","N"
"2017","2017-05-10 03","야","수","1","0","0","0","0","대구","달서구","차대차","추돌","추돌","안전운전 의무 불이행","단일로","기타단일로","승용차","건설기계","1090954","1758885","128.5068976","35.82223711","N"
"2017","2017-05-10 11","주","수","1","0","0","0","0","충남","서산시","차량단독","전도","전도","안전거리 미확보","단일로","기타단일로","승용차","없음","900283","1865666","126.382458","36.78388671","N"
"2017","2017-05-10 11","주","수","1","0","0","0","0","대전","중구","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","991500","1813781","127.4053036","36.32135032","N"
"2017","2017-05-10 11","주","수","1","1","1","0","0","경기","파주시","차대차","추돌","추돌","안전운전 의무 불이행","단일로","지하차도(도로)내","승용차","화물차","931986","1970249","126.7281637","37.72932426","N"
"2017","2017-05-10 13","주","수","1","0","0","0","0","충남","홍성군","차량단독","전도전복","전도전복","안전운전 의무 불이행","단일로","기타단일로","농기계","없음","926201","1831017","126.6762234","36.47393296","N"
"2017","2017-05-10 13","주","수","1","3","1","0","2","경북","경산시","차대차","정면충돌","정면충돌","중앙선 침범","단일로","기타단일로","승용차","승용차","1110794","1762410","128.7269826","35.85197155","N"
"2017","2017-05-10 15","주","수","1","0","0","0","0","경기","안양시","차대사람","횡단중","횡단중","신호위반","교차로","교차로횡단보도내","건설기계","보행자","951708","1932725","126.9544334","37.39236731","N"
"2017","2017-05-10 16","주","수","1","1","1","0","0","강원","속초시","차대차","기타","기타","안전운전 의무 불이행","교차로","교차로내","이륜차","승용차","1092379.5","2021564","128.5548981","38.18961195","N"
"2017","2017-05-10 20","야","수","1","0","0","0","0","전북","순창군","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","교량위","승용차","보행자","964642","1709162","127.1107269","35.37749813","N"
"2017","2017-05-11 04","야","목","1","1","1","0","0","충남","공주시","차대차","기타","기타","안전운전 의무 불이행","단일로","기타단일로","승용차","화물차","960784.2","1809971.5","127.0633036","36.28624594","N"
"2017","2017-05-11 06","주","목","1","0","0","0","0","전남","함평군","차대차","기타","기타","안전운전 의무 불이행","단일로","기타단일로","화물차","이륜차","906457","1679050","126.47363","35.10225813","N"
"2017","2017-05-11 09","주","목","1","0","0","0","0","경기","남양주시","차량단독","전도전복","전도전복","안전운전 의무 불이행","단일로","기타단일로","이륜차","없음","973582","1954710","127.2007555","37.59141223","N"
"2017","2017-05-11 11","주","목","1","0","0","0","0","광주","남구","차대사람","횡단중","횡단중","신호위반","교차로","교차로부근","화물차","보행자","945431","1682125","126.9010284","35.13285077","N"
"2017","2017-05-11 12","주","목","1","1","1","0","0","경북","성주군","차대차","추돌","추돌","안전운전 의무 불이행","단일로","교량위","이륜차","화물차","1080271","1765349","128.3892966","35.88144306","N"
"2017","2017-05-11 14","주","목","1","0","0","0","0","경기","평택시","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","단일로","기타단일로","이륜차","없음","946827","1887982","126.9024805","36.98880252","N"
"2017","2017-05-11 14","주","목","1","1","1","0","0","충남","서산시","차대사람","횡단중","횡단중","안전운전 의무 불이행","교차로","교차로부근","승용차","보행자","904907","1874445","126.4331735","36.86348853","N"
"2017","2017-05-11 15","주","목","5","9","1","8","0","강원","평창군","차대차","추돌","추돌","안전운전 의무 불이행","단일로","기타단일로","승합차","승합차","1073297.1","1951160.1","128.3298682","37.55687783","N"
"2017","2017-05-11 18","야","목","1","1","1","0","0","경기","고양시","차량단독","전도전복","전도전복","안전운전 의무 불이행","단일로","기타단일로","이륜차","없음","951927","1963406","126.9548985","37.66891306","N"
"2017","2017-05-11 20","야","목","1","0","0","0","0","울산","중구","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","기타단일로","화물차","보행자","1166177","1729947","129.3333714","35.55159684","N"
"2017","2017-05-11 22","야","목","1","0","0","0","0","충남","예산군","차대차","정면충돌","정면충돌","안전운전 의무 불이행","단일로","기타단일로","화물차","화물차","933298","1853031","126.7535293","36.67289456","N"
"2017","2017-05-12 02","야","금","1","0","0","0","0","경남","창원시(통합)","차대사람","차도통행중","차도통행중","안전운전 의무 불이행","단일로","기타단일로","화물차","보행자","1109813","1682868","128.7053617","35.13503588","N"
"2017","2017-05-12 10","주","금","1","0","0","0","0","경기","안성시","차대사람","횡단중","횡단중","안전운전 의무 불이행","교차로","교차로내","승용차","보행자","998049","1899315","127.4780461","37.0924641","N"
"2017","2017-05-12 11","주","금","1","0","0","0","0","경북","경주시","차량단독","전도전복","전도전복","안전운전 의무 불이행","단일로","기타단일로","승용차","없음","1164094","1746026","129.3136711","35.69684776","N"
"2017","2017-05-12 15","주","금","1","2","0","2","0","강원","횡성군","차대차","추돌","추돌","안전운전 의무 불이행","단일로","기타단일로","승용차","화물차","1035298.6","1954568.7","127.899829","37.58984076","N"
"2017","2017-05-12 15","주","금","1","5","0","5","0","대전","서구","차대차","측면충돌","측면충돌","안전운전 의무 불이행","단일로","기타단일로","승용차","승용차","986680","1811685","127.3516412","36.30239935","Y"
"2017","2017-05-12 17","주","금","1","1","1","0","0","전남","담양군","차량단독","전도전복","전도전복","안전운전 의무 불이행","단일로","기타단일로","화물차","없음","943325","1700705","126.8766338","35.30026247","N"
"2017","2017-05-12 17","주","금","1","0","0","0","0","경북","경주시","차대차","측면충돌","측면충돌","안전운전 의무 불이행","교차로","교차로내","화물차","이륜차","1157285","1767301","129.242628","35.88969008","N"
"2017","2017-05-12 18","야","금","1","0","0","0","0","경기","부천시","차대차","추돌","추돌","안전운전 의무 불이행","단일로","기타단일로","화물차","자전거","936442","1948315","126.7806356","37.53195878","N"
"2017","2017-05-13 01","야","토","1","0","0","0","0","충북","진천군","차량단독","전도","전도","안전운전 의무 불이행","단일로","기타단일로","승용차","없음","997693","1879470","127.474101","36.91357204","N"
"2017","2017-05-13 01","야","토","1","0","0","0","0","제주","제주시","차대사람","횡단중","횡단중","보행자 보호의무 위반","단일로","기타단일로","승용차","보행자","913765.9","1503464.4","126.5714139","33.5196113","N"
"2017","2017-05-13 02","야","토","1","0","0","0","0","경남","밀양시","차대사람","차도통행중","차도통행중","안전운전 의무 불이행","단일로","기타단일로","승용차","보행자","1112747","1710681","128.7413783","35.38544377","N"
"2017","2017-05-13 04","야","토","1","0","0","0","0","부산","사하구","차대사람","기타","기타","안전운전 의무 불이행","단일로","기타단일로","화물차","보행자","1136144.5","1675857.2","128.9931572","35.06862014","N"
"2017","2017-05-13 10","주","토","1","1","0","1","0","전남","순천시","차대차","측면충돌","측면충돌","안전운전 의무 불이행","교차로","교차로내","승용차","승용차","1000644","1661583","127.507053","34.94909572","N"
"2017","2017-05-13 11","주","토","1","1","0","1","0","경남","함양군","차량단독","전복","전복","안전운전 의무 불이행","단일로","기타단일로","승용차","없음","1017133","1714388","127.6887367","35.42509971","N"
"2017","2017-05-13 15","주","토","1","0","0","0","0","충남","예산군","차량단독","전도","전도","안전운전 의무 불이행","단일로","기타단일로","사륜오토바이(ATV)","없음","929755","1861756","126.7130808","36.75128673","N"
"2017","2017-05-13 17","주","토","1","0","0","0","0","대구","달서구","차량단독","전도","전도","안전운전 의무 불이행","단일로","기타단일로","자전거","없음","1093662","1760709","128.5370859","35.8384251","N"
"2017","2017-05-13 19","야","토","1","0","0","0","0","서울","구로구","차대차","추돌","추돌","안전운전 의무 불이행","단일로","기타단일로","승용차","화물차","941636","1941959","126.8399233","37.47501522","N"
"2017","2017-05-13 22","야","토","1","0","0","0","0","경기","김포시","차량단독","전도","전도","안전운전 의무 불이행","교차로","교차로내","이륜차","없음","921415","1967578","126.6085029","37.70440615","N"
"2017","2017-05-13 23","야","토","1","0","0","0","0","경북","포항시","차대사람","차도통행중","차도통행중","안전운전 의무 불이행","단일로","기타단일로","화물차","보행자","1165850","1790796","129.3423993","36.09999627","N"
"2017","2017-05-14 00","야","일","1","2","0","0","2","경기","이천시","차대차","추돌","추돌","안전운전 의무 불이행","단일로","기타단일로","승용차","승용차","987203","1916619","127.3557042","37.24835941","N"
"2017","2017-05-14 00","야","일","1","1","1","0","0","광주","동구","차대차","측면충돌","측면충돌","안전운전 의무 불이행","단일로","기타단일로","승용차","승용차","948753.5","1679046.6","126.9376867","35.10526812","N"
"2017","2017-05-14 03","야","일","1","0","0","0","0","전북","무주군","차량단독","전도","전도","안전운전 의무 불이행","단일로","기타단일로","이륜차","없음","1013557","1778716","127.6504298","36.00515805","N"
"2017","2017-05-14 10","주","일","1","1","0","0","1","경북","김천시","차대차","정면충돌","정면충돌","중앙선 침범","단일로","기타단일로","화물차","이륜차","1036505","1771071","127.9047071","35.93564296","N"
"2017","2017-05-14 11","주","일","1","0","0","0","0","충북","충주시","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","단일로","기타단일로","이륜차","없음","1038091","1893350","127.9283156","37.03792259","N"
"2017","2017-05-14 20","야","일","1","0","0","0","0","충북","청주시","차대사람","횡단중","횡단중","보행자 보호의무 위반","교차로","교차로횡단보도내","승용차","보행자","997924","1847873","127.4767803","36.62873267","N"
"2017","2017-05-14 21","야","일","1","0","0","0","0","대전","동구","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","기타단일로","승합차","보행자","997284","1808448","127.4697603","36.27330437","N"
"2017","2017-05-15 03","야","월","1","1","0","0","1","서울","동작구","차량단독","도로이탈","도로이탈 기타","안전운전 의무 불이행","단일로","기타단일로","승용차","없음","948174","1944294","126.9136976","37.496451","N"
"2017","2017-05-15 04","야","월","1","2","1","1","0","경남","사천시","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","단일로","기타단일로","승용차","없음","1052485","1675152","128.0756556","35.07008728","N"
"2017","2017-05-15 06","주","월","1","0","0","0","0","전북","순창군","차대차","측면충돌","측면충돌","신호위반","교차로","교차로내","승용차","사륜오토바이(ATV)","947138","1716979","126.9175174","35.44720453","N"
"2017","2017-05-15 08","주","월","1","0","0","0","0","서울","마포구","차대사람","횡단중","횡단중","안전운전 의무 불이행","교차로","교차로횡단보도내","승용차","보행자","949789","1949995","126.9315774","37.54792445","N"
"2017","2017-05-15 09","주","월","1","1","0","1","0","서울","강동구","차대차","기타","기타","안전운전 의무 불이행","단일로","기타단일로","원동기장치자전거","자전거","970431","1950337","127.1652401","37.55190073","N"
"2017","2017-05-15 09","주","월","1","0","0","0","0","경북","포항시","차대사람","보도통행중","보도통행중","안전운전 의무 불이행","단일로","기타단일로","화물차","보행자","1154005","1806435","129.2139372","36.24288023","N"
"2017","2017-05-15 11","주","월","1","2","2","0","0","서울","양천구","차대차","기타","기타","신호위반","교차로","교차로내","원동기장치자전거","화물차","945149","1947765","126.8792188","37.52756074","N"
"2017","2017-05-15 11","주","월","1","0","0","0","0","경기","의왕시","차대차","측면충돌","측면충돌","안전운전 의무 불이행","교차로","교차로횡단보도내","특수차","자전거","952459","1926252","126.9633329","37.3340619","N"
"2017","2017-05-15 13","주","월","1","0","0","0","0","경기","포천시","차대사람","횡단중","횡단중","안전운전 의무 불이행","단일로","기타단일로","화물차","보행자","978773","1996303","127.2583376","37.96643099","N"
"2017","2017-05-15 15","주","월","1","3","2","1","0","전남","해남군","차대차","추돌","추돌","과속","단일로","기타단일로","화물차","화물차","903761","1627759","126.4499499","34.63955901","N"
